Fecha,Representante,CódigoProducto,Unidades
4/9/2014,Mariana Ruiz Cruz,B00K15Q2B0,3
4/10/2014,Luis Torres Medina,B01EYT1URO,2
4/10/2014,Andrés Ramos Silva,B01KBH547A,2
4/10/2014,Ana Paula Sánchez Vargas,B01LQV1YHO,3
4/10/2014,Alejandro Ortega Salinas,B00K15Q2B0,1
4/10/2014,Sofía Castro Valdez,B01EYT1URO,2
4/10/2014,Lucía Pérez Guerra,B01KBH547A,2
4/11/2014,Sebastián Salazar Peña,B016B7INC2,2
4/11/2014,Carolina Espinoza Ramírez,B00K15Q2B0,4
4/12/2014,Manuel Rojas Cárdenas,B00NQGP42Y,4
4/12/2014,Gabriela Navarro Gómez,B01KBH547A,5
4/12/2014,Andrés Soto Paredes,B01KBH547A,3
4/12/2014,Víctor García Soto,B018IZ0SWI,1
4/13/2014,Camila Paredes Delgado,B016B7INC2,1
4/13/2014,Valeria Tapia Castro,B00NQGP42Y,19
4/13/2014,Eduardo Morales Sánchez,B00F3J4B5S,3
4/13/2014,María Fernández Vásquez,B00K15Q2B0,2
4/13/2014,Jorge Huamán Flores,B01DZJFWNC,16
4/13/2014,Daniela Chávez Paredes,B016381QZA,1
4/14/2014,José López Ramírez,B01EYT1URO,2
4/14/2014,Ana María Vargas Vega,B018IZ0SWI,1
4/14/2014,Carlos Rivera Castro,B00J0O5J4Y,2
4/14/2014,Brenda Torres Sánchez,B00NQGP42Y,2
4/15/2014,Luis González López,B018IZ0SWI,3
4/15/2014,Patricia Medina Vargas,B018IZ0SWI,3
4/15/2014,Miguel García Huamán,B01LQV1YHO,1
4/15/2014,Adriana Rodríguez Silva,B00NQGP42Y,3
4/15/2014,Juan Pérez Torres,B01EYT1URO,1
4/15/2014,Sofía Castro Salinas,B00K15Q2B0,3
4/16/2014,Diego Morales López,B01LQV1YHO,1
4/16/2014,Mariana Rojas Medina,B00F3J4B5S,2
4/16/2014,Alejandro Soto Vásquez,B016381QZA,3
4/16/2014,Valentina Vega Ruiz,B00NQGP42Y,3
4/16/2014,Andrés Gómez Paredes,B018IZ0SWI,2
4/16/2014,Gabriela Huamán Castro,B00K15Q2B0,1
4/17/2014,Eduardo Torres López,B00F3J4B5S,1
4/18/2014,Carla Medina Vargas,B01LQV1YHO,2
4/18/2014,Ricardo García Huerta,B00NQGP42Y,3
4/18/2014,Laura Chávez Castro,B00F3J4B5S,21
4/18/2014,Carlos González Ruiz,B018IZ0SWI,2
4/18/2014,Silvia Castro López,B00F3J4B5S,2
4/19/2014,Juan Carlos Rodríguez Medina,B00K15Q2B0,2
4/19/2014,Luisa Fernández Vargas,B01LQV1YHO,3
4/19/2014,José Morales Huamán,B018IZ0SWI,15
4/19/2014,Ana Paula Rojas Torres,B00F3J4B5S,3
4/19/2014,Miguel Ángel Vega López,B01LQV1YHO,3
4/19/2014,Carla García Castro,B018IZ0SWI,2
4/19/2014,Eduardo Castro Ruiz,B016B7INC2,2
4/19/2014,Gabriela Ramírez Vargas,B01DZJFWNC,1
4/20/2014,Ricardo Gómez Medina,B01KBH547A,1
4/20/2014,Laura Flores Salazar,B01LQV1YHO,1
4/20/2014,Juan Carlos Rodríguez Delgado,B016B7INC2,4
4/20/2014,Luisa García Vásquez,B00J0O5J4Y,6
4/20/2014,Ana María Castro Salinas,B015YCRYZM,2
4/20/2014,Ana María Castro Chávez,B01KBH547A,2
4/20/2014,Laura Flores Guzmán,B00NQGP42Y,3
4/20/2014,Carlos González Medina,B016381QZA,2
4/20/2014,Miguel Ángel Vega Torres,B01LQV1YHO,3
4/20/2014,Rafaela Cáceres Castro,B01KBH547A,2
4/20/2014,Carla Fernández Mendoza,B00F3J4B5S,3
4/21/2014,Adrián Vega Ruiz,B01EYT1URO,2
4/21/2014,Diego Morales Castro,B00K15Q2B0,14
4/22/2014,Ricardo Gómez Vargas,B015YCRYZM,2
4/22/2014,Silvia Ramírez Rivera,B00F3J4B5S,3
4/22/2014,Eduardo Cáceres Salazar,B01DZJFWNC,2
4/22/2014,Juan Carlos Rodríguez Huamán,B016B7INC2,2
4/22/2014,Gabriela Rojas Huerta,B00F3J4B5S,3
4/23/2014,Verónica Quispe Rodríguez,B018IZ0SWI,1
4/23/2014,Julio Vargas López,B00K15Q2B0,1
4/23/2014,Valentina Torres Vega,B00J0O5J4Y,1
4/23/2014,Mariana Ruiz Cruz,B018IZ0SWI,3
4/23/2014,Luis Torres Medina,B00F3J4B5S,14
4/23/2014,Andrés Ramos Silva,B00F3J4B5S,2
4/23/2014,Ana Paula Sánchez Vargas,B018IZ0SWI,3
4/24/2014,Alejandro Ortega Salinas,B01KBH547A,2
4/24/2014,Sofía Castro Valdez,B01DZJFWNC,1
4/24/2014,Lucía Pérez Guerra,B00K15Q2B0,1
4/25/2014,Sebastián Salazar Peña,B00NQGP42Y,1
4/25/2014,Carolina Espinoza Ramírez,B00NQGP42Y,1
4/25/2014,Manuel Rojas Cárdenas,B01EYT1URO,3
4/25/2014,Gabriela Navarro Gómez,B00K15Q2B0,3
4/26/2014,Andrés Soto Paredes,B00NQGP42Y,2
4/26/2014,Víctor García Soto,B01LQV1YHO,19
4/26/2014,Camila Paredes Delgado,B01DZJFWNC,3
4/26/2014,Valeria Tapia Castro,B01DZJFWNC,2
4/26/2014,Eduardo Morales Sánchez,B01KBH547A,3
4/26/2014,María Fernández Vásquez,B01DZJFWNC,1
4/26/2014,Jorge Huamán Flores,B018IZ0SWI,4
4/27/2014,Daniela Chávez Paredes,B01KBH547A,1
4/27/2014,José López Ramírez,B01EYT1URO,1
4/27/2014,Ana María Vargas Vega,B018IZ0SWI,19
4/27/2014,Carlos Rivera Castro,B00NQGP42Y,2
4/27/2014,Brenda Torres Sánchez,B00NQGP42Y,3
4/27/2014,Luis González López,B00F3J4B5S,1
4/28/2014,Patricia Medina Vargas,B01KBH547A,3
4/28/2014,Miguel García Huamán,B01KBH547A,3
4/28/2014,Adriana Rodríguez Silva,B01KBH547A,2
4/28/2014,Juan Pérez Torres,B015YCRYZM,3
4/28/2014,Sofía Castro Salinas,B00NQGP42Y,1
4/28/2014,Diego Morales López,B01DZJFWNC,1
4/28/2014,Mariana Rojas Medina,B018IZ0SWI,1
4/29/2014,Alejandro Soto Vásquez,B00K15Q2B0,2
4/29/2014,Valentina Vega Ruiz,B01KBH547A,2
4/29/2014,Andrés Gómez Paredes,B018IZ0SWI,1
4/29/2014,Gabriela Huamán Castro,B01DZJFWNC,4
4/29/2014,Eduardo Torres López,B01EYT1URO,2
4/30/2014,Carla Medina Vargas,B01EYT1URO,1
4/30/2014,Ricardo García Huerta,B018IZ0SWI,2
4/30/2014,Laura Chávez Castro,B00K15Q2B0,3
4/30/2014,Carlos González Ruiz,B01DZJFWNC,3
4/30/2014,Silvia Castro López,B01EYT1URO,3
4/30/2014,Juan Carlos Rodríguez Medina,B01EYT1URO,14
4/30/2014,Luisa Fernández Vargas,B016381QZA,3
4/30/2014,José Morales Huamán,B00K15Q2B0,1
4/30/2014,Ana Paula Rojas Torres,B00K15Q2B0,2
4/30/2014,Miguel Ángel Vega López,B01DZJFWNC,3
5/1/2014,Carla García Castro,B018IZ0SWI,2
5/1/2014,Eduardo Castro Ruiz,B00K15Q2B0,3
5/1/2014,Gabriela Ramírez Vargas,B00NQGP42Y,3
5/1/2014,Ricardo Gómez Medina,B01DZJFWNC,3
5/1/2014,Laura Flores Salazar,B01KBH547A,2
5/1/2014,Juan Carlos Rodríguez Delgado,B01LQV1YHO,11
5/1/2014,Luisa García Vásquez,B00J0O5J4Y,3
5/2/2014,Ana María Castro Salinas,B018IZ0SWI,1
5/2/2014,Ana María Castro Chávez,B018IZ0SWI,1
5/2/2014,Laura Flores Guzmán,B018IZ0SWI,3
5/2/2014,Carlos González Medina,B018IZ0SWI,12
5/3/2014,Miguel Ángel Vega Torres,B016381QZA,2
5/3/2014,Rafaela Cáceres Castro,B00K15Q2B0,2
5/3/2014,Carla Fernández Mendoza,B01LQV1YHO,3
5/3/2014,Adrián Vega Ruiz,B01KBH547A,1
5/3/2014,Diego Morales Castro,B00F3J4B5S,2
5/3/2014,Ricardo Gómez Vargas,B00F3J4B5S,1
5/4/2014,Luisa García López,B00F3J4B5S,2
5/4/2014,Juan Carlos Rodríguez Huamán,B018IZ0SWI,3
5/4/2014,Ana María Castro Chávez,B018IZ0SWI,2
5/4/2014,Miguel Ángel Vega Torres,B018IZ0SWI,2
5/4/2014,Carla Fernández Mendoza,B01LQV1YHO,1
5/4/2014,Ricardo Gómez Vargas,B00NQGP42Y,14
5/6/2014,Silvia Ramírez Rivera,B018IZ0SWI,4
5/6/2014,Diego Morales Castro,B018IZ0SWI,2
5/6/2014,Gabriela Rojas Huerta,B00K15Q2B0,2
5/6/2014,Eduardo Cáceres Salazar,B00F3J4B5S,3
5/6/2014,Verónica Quispe Rodríguez,B01KBH547A,3
5/6/2014,Carlos González Medina,B01KBH547A,1
5/6/2014,Laura Flores Guzmán,B018IZ0SWI,1
5/7/2014,Julio Vargas López,B018IZ0SWI,2
5/7/2014,Valentina Torres Vega,B018IZ0SWI,1
5/7/2014,Andrés Ramos Silva,B018IZ0SWI,21
5/7/2014,Mariana Ruiz Cruz,B00K15Q2B0,1
5/7/2014,Luis Torres Medina,B00F3J4B5S,2
5/7/2014,Ana Paula Sánchez Vargas,B01EYT1URO,1
5/7/2014,Rafaela Cáceres Castro,B00F3J4B5S,3
5/8/2014,Alejandro Ortega Salinas,B01KBH547A,2
5/8/2014,Camila Paredes Delgado,B018IZ0SWI,2
5/8/2014,Víctor García Soto,B01EYT1URO,2
5/8/2014,Sofía Castro Valdez,B00NQGP42Y,2
5/9/2014,Adrián Vega Ruiz,B01KBH547A,3
5/9/2014,Lucía Pérez Guerra,B01KBH547A,2
5/9/2014,Sebastián Salazar Peña,B00F3J4B5S,17
5/9/2014,Carolina Espinoza Ramírez,B01KBH547A,16
5/9/2014,Manuel Rojas Cárdenas,B01LQV1YHO,2
5/9/2014,Gabriela Navarro Gómez,B018IZ0SWI,1
5/9/2014,Andrés Soto Paredes,B018IZ0SWI,3
5/9/2014,Valeria Tapia Castro,B00K15Q2B0,1
5/10/2014,Eduardo Morales Sánchez,B01KBH547A,2
5/10/2014,María Fernández Vásquez,B00J0O5J4Y,2
5/10/2014,Jorge Huamán Flores,B00NQGP42Y,2
5/10/2014,Daniela Chávez Paredes,B00NQGP42Y,3
5/10/2014,José López Ramírez,B01KBH547A,4
5/10/2014,Ana María Vargas Vega,B018IZ0SWI,3
5/10/2014,Carlos Rivera Castro,B00NQGP42Y,3
5/10/2014,Brenda Torres Sánchez,B016381QZA,1
5/10/2014,Luis González López,B00K15Q2B0,3
5/10/2014,Patricia Medina Vargas,B01DZJFWNC,2
5/11/2014,Miguel García Huamán,B018IZ0SWI,2
5/11/2014,Adriana Rodríguez Silva,B016381QZA,1
5/12/2014,Juan Pérez Torres,B015YCRYZM,1
5/12/2014,Sofía Castro Salinas,B018IZ0SWI,1
5/12/2014,Diego Morales López,B01KBH547A,2
5/12/2014,Mariana Rojas Medina,B018IZ0SWI,2
5/12/2014,Alejandro Soto Vásquez,B016381QZA,1
5/12/2014,Valentina Vega Ruiz,B01KBH547A,2
5/12/2014,Andrés Gómez Paredes,B01KBH547A,1
5/12/2014,Gabriela Huamán Castro,B00F3J4B5S,3
5/12/2014,Eduardo Torres López,B018IZ0SWI,2
5/13/2014,Carla Medina Vargas,B018IZ0SWI,2
5/14/2014,Ricardo García Huerta,B016381QZA,1
5/14/2014,Laura Chávez Castro,B00F3J4B5S,3
5/14/2014,Carlos González Ruiz,B00K15Q2B0,3
5/14/2014,Silvia Castro López,B00K15Q2B0,1
5/14/2014,Juan Carlos Rodríguez Medina,B01EYT1URO,2
5/14/2014,Luisa Fernández Vargas,B00NQGP42Y,3
5/14/2014,José Morales Huamán,B018IZ0SWI,2
5/14/2014,Ana Paula Rojas Torres,B00NQGP42Y,3
5/15/2014,Miguel Ángel Vega López,B00F3J4B5S,1
5/15/2014,Carla García Castro,B00J0O5J4Y,1
5/15/2014,Eduardo Castro Ruiz,B01LQV1YHO,3
5/15/2014,Gabriela Ramírez Vargas,B018IZ0SWI,2
5/15/2014,Ricardo Gómez Medina,B00F3J4B5S,24
5/15/2014,Laura Flores Salazar,B00K15Q2B0,2
5/16/2014,Juan Carlos Rodríguez Delgado,B00J0O5J4Y,2
5/16/2014,Luisa García Vásquez,B00K15Q2B0,3
5/16/2014,Ana María Castro Salinas,B01LQV1YHO,3
5/16/2014,Ana María Castro Chávez,B01LQV1YHO,3
5/16/2014,Laura Flores Guzmán,B016B7INC2,1
5/16/2014,Carlos González Medina,B01KBH547A,1
5/16/2014,Miguel Ángel Vega Torres,B01EYT1URO,1
5/17/2014,Rafaela Cáceres Castro,B018IZ0SWI,3
5/18/2014,Carla Fernández Mendoza,B01KBH547A,2
5/18/2014,Adrián Vega Ruiz,B01LQV1YHO,4
5/18/2014,Diego Morales Castro,B00F3J4B5S,2
5/18/2014,Ricardo Gómez Vargas,B01EYT1URO,3
5/18/2014,Silvia Ramírez Rivera,B00F3J4B5S,1
5/18/2014,Eduardo Cáceres Salazar,B01KBH547A,2
5/18/2014,Juan Carlos Rodríguez Huamán,B01KBH547A,2
5/18/2014,Gabriela Rojas Huerta,B016381QZA,1
5/18/2014,Verónica Quispe Rodríguez,B018IZ0SWI,1
5/18/2014,Julio Vargas López,B00K15Q2B0,4
5/19/2014,Valentina Torres Vega,B00NQGP42Y,2
5/19/2014,Mariana Ruiz Cruz,B00K15Q2B0,1
5/19/2014,Luis Torres Medina,B01KBH547A,2
5/19/2014,Andrés Ramos Silva,B00F3J4B5S,2
5/19/2014,Ana Paula Sánchez Vargas,B01DZJFWNC,1
5/20/2014,Alejandro Ortega Salinas,B00J0O5J4Y,1
5/20/2014,Sofía Castro Valdez,B018IZ0SWI,2
5/20/2014,Lucía Pérez Guerra,B01KBH547A,2
5/20/2014,Sebastián Salazar Peña,B01KBH547A,2
5/20/2014,Carolina Espinoza Ramírez,B016381QZA,2
5/21/2014,Manuel Rojas Cárdenas,B018IZ0SWI,3
5/21/2014,Gabriela Navarro Gómez,B01KBH547A,1
5/21/2014,Andrés Soto Paredes,B018IZ0SWI,2
5/21/2014,Víctor García Soto,B018IZ0SWI,3
5/21/2014,Camila Paredes Delgado,B00K15Q2B0,3
5/21/2014,Valeria Tapia Castro,B01KBH547A,1
5/21/2014,Eduardo Morales Sánchez,B01DZJFWNC,2
5/21/2014,María Fernández Vásquez,B016381QZA,17
5/21/2014,Jorge Huamán Flores,B00F3J4B5S,1
5/21/2014,Daniela Chávez Paredes,B00F3J4B5S,2
5/21/2014,José López Ramírez,B00NQGP42Y,3
5/21/2014,Ana María Vargas Vega,B016381QZA,2
5/22/2014,Carlos Rivera Castro,B018IZ0SWI,2
5/22/2014,Brenda Torres Sánchez,B01KBH547A,3
5/22/2014,Luis González López,B00NQGP42Y,1
5/22/2014,Patricia Medina Vargas,B01KBH547A,2
5/22/2014,Miguel García Huamán,B00F3J4B5S,2
5/22/2014,Adriana Rodríguez Silva,B00NQGP42Y,3
5/22/2014,Juan Pérez Torres,B01DZJFWNC,13
5/22/2014,Sofía Castro Salinas,B01DZJFWNC,2
5/23/2014,Diego Morales López,B01KBH547A,3
5/23/2014,Mariana Rojas Medina,B015YCRYZM,19
5/23/2014,Alejandro Soto Vásquez,B00NQGP42Y,2
5/24/2014,Valentina Vega Ruiz,B00K15Q2B0,2
5/24/2014,Andrés Gómez Paredes,B00F3J4B5S,1
5/24/2014,Gabriela Huamán Castro,B01DZJFWNC,1
5/25/2014,Eduardo Torres López,B01LQV1YHO,1
5/25/2014,Carla Medina Vargas,B018IZ0SWI,2
5/25/2014,Ricardo García Huerta,B01EYT1URO,3
5/26/2014,Laura Chávez Castro,B018IZ0SWI,2
5/26/2014,Carlos González Ruiz,B00K15Q2B0,2
5/26/2014,Silvia Castro López,B016381QZA,2
5/26/2014,Juan Carlos Rodríguez Medina,B00K15Q2B0,2
5/26/2014,Luisa Fernández Vargas,B00K15Q2B0,5
5/26/2014,José Morales Huamán,B01EYT1URO,2
5/26/2014,Ana Paula Rojas Torres,B00K15Q2B0,1
5/26/2014,Miguel Ángel Vega López,B01EYT1URO,3
5/27/2014,Carla García Castro,B00NQGP42Y,3
5/27/2014,Eduardo Castro Ruiz,B01KBH547A,3
5/27/2014,Gabriela Ramírez Vargas,B018IZ0SWI,1
5/27/2014,Ricardo Gómez Medina,B01KBH547A,1
5/28/2014,Laura Flores Salazar,B016B7INC2,1
5/28/2014,Juan Carlos Rodríguez Delgado,B00F3J4B5S,1
5/28/2014,Luisa García Vásquez,B00NQGP42Y,2
5/28/2014,Ana María Castro Salinas,B01DZJFWNC,1
5/28/2014,Ana María Castro Chávez,B01KBH547A,11
5/29/2014,Laura Flores Guzmán,B01DZJFWNC,2
5/29/2014,Carlos González Medina,B018IZ0SWI,1
5/29/2014,Miguel Ángel Vega Torres,B016381QZA,3
5/29/2014,Rafaela Cáceres Castro,B01KBH547A,1
5/29/2014,Carla Fernández Mendoza,B01EYT1URO,2
5/30/2014,Adrián Vega Ruiz,B015YCRYZM,2
5/30/2014,Diego Morales Castro,B016B7INC2,2
5/30/2014,Ricardo Gómez Vargas,B018IZ0SWI,3
5/30/2014,Silvia Ramírez Rivera,B018IZ0SWI,1
5/30/2014,Eduardo Cáceres Salazar,B018IZ0SWI,3
5/30/2014,Juan Carlos Rodríguez Huamán,B01KBH547A,1
5/31/2014,Gabriela Rojas Huerta,B01KBH547A,3
5/31/2014,Verónica Quispe Rodríguez,B01EYT1URO,13
5/31/2014,Julio Vargas López,B00NQGP42Y,3
5/31/2014,Valentina Torres Vega,B00K15Q2B0,19
6/1/2014,Mariana Ruiz Cruz,B01EYT1URO,7
6/1/2014,Luis Torres Medina,B00F3J4B5S,2
6/1/2014,Andrés Ramos Silva,B018IZ0SWI,2
6/2/2014,Ana Paula Sánchez Vargas,B01EYT1URO,25
6/2/2014,Alejandro Ortega Salinas,B015YCRYZM,3
6/2/2014,Sofía Castro Valdez,B016B7INC2,3
6/3/2014,Lucía Pérez Guerra,B018IZ0SWI,1
6/3/2014,Sebastián Salazar Peña,B01KBH547A,1
6/3/2014,Carolina Espinoza Ramírez,B01EYT1URO,14
6/3/2014,Manuel Rojas Cárdenas,B00NQGP42Y,3
6/3/2014,Gabriela Navarro Gómez,B01KBH547A,1
6/3/2014,Andrés Soto Paredes,B01LQV1YHO,3
6/3/2014,Víctor García Soto,B01KBH547A,3
6/3/2014,Camila Paredes Delgado,B00F3J4B5S,3
6/4/2014,Valeria Tapia Castro,B01EYT1URO,3
6/4/2014,Eduardo Morales Sánchez,B00K15Q2B0,20
6/4/2014,María Fernández Vásquez,B016381QZA,1
6/4/2014,Jorge Huamán Flores,B01EYT1URO,2
6/5/2014,Daniela Chávez Paredes,B015YCRYZM,2
6/5/2014,José López Ramírez,B015YCRYZM,2
6/5/2014,Ana María Vargas Vega,B015YCRYZM,1
6/5/2014,Carlos Rivera Castro,B01KBH547A,2
6/5/2014,Brenda Torres Sánchez,B016B7INC2,3
6/6/2014,Luis González López,B015YCRYZM,2
6/7/2014,Patricia Medina Vargas,B00K15Q2B0,1
6/7/2014,Miguel García Huamán,B00NQGP42Y,2
6/7/2014,Adriana Rodríguez Silva,B00F3J4B5S,3
6/7/2014,Juan Pérez Torres,B01EYT1URO,2
6/7/2014,Sofía Castro Salinas,B00NQGP42Y,3
6/7/2014,Diego Morales López,B01EYT1URO,4
6/7/2014,Mariana Rojas Medina,B01LQV1YHO,3
6/7/2014,Alejandro Soto Vásquez,B00F3J4B5S,2
6/7/2014,Valentina Vega Ruiz,B018IZ0SWI,1
6/7/2014,Andrés Gómez Paredes,B00K15Q2B0,3
6/7/2014,Gabriela Huamán Castro,B01KBH547A,3
6/7/2014,Eduardo Torres López,B00NQGP42Y,16
6/8/2014,Carla Medina Vargas,B018IZ0SWI,2
6/8/2014,Ricardo García Huerta,B00F3J4B5S,9
6/8/2014,Laura Chávez Castro,B018IZ0SWI,20
6/8/2014,Carlos González Ruiz,B00NQGP42Y,2
6/9/2014,Silvia Castro López,B00J0O5J4Y,3
6/9/2014,Juan Carlos Rodríguez Medina,B00K15Q2B0,3
6/9/2014,Luisa Fernández Vargas,B01LQV1YHO,3
6/9/2014,José Morales Huamán,B01DZJFWNC,11
6/10/2014,Ana Paula Rojas Torres,B01KBH547A,3
6/11/2014,Miguel Ángel Vega López,B01DZJFWNC,1
6/11/2014,Carla García Castro,B00F3J4B5S,1
6/11/2014,Eduardo Castro Ruiz,B01KBH547A,3
6/11/2014,Gabriela Ramírez Vargas,B00NQGP42Y,3
6/11/2014,Ricardo Gómez Medina,B01KBH547A,2
6/12/2014,Laura Flores Salazar,B018IZ0SWI,2
6/12/2014,Juan Carlos Rodríguez Delgado,B018IZ0SWI,2
6/12/2014,Luisa García Vásquez,B00F3J4B5S,2
6/13/2014,Ana María Castro Salinas,B00K15Q2B0,2
6/13/2014,Ana María Castro Chávez,B016381QZA,7
6/13/2014,Laura Flores Guzmán,B016B7INC2,14
6/13/2014,Carlos González Medina,B016381QZA,1
6/13/2014,Miguel Ángel Vega Torres,B018IZ0SWI,3
6/13/2014,Rafaela Cáceres Castro,B01DZJFWNC,1
6/13/2014,Carla Fernández Mendoza,B01KBH547A,4
6/13/2014,Adrián Vega Ruiz,B01EYT1URO,2
6/13/2014,Diego Morales Castro,B016381QZA,2
6/13/2014,Ricardo Gómez Vargas,B01KBH547A,3
6/13/2014,Silvia Ramírez Rivera,B01LQV1YHO,2
6/14/2014,Eduardo Cáceres Salazar,B018IZ0SWI,3
6/14/2014,Juan Carlos Rodríguez Huamán,B00K15Q2B0,2
6/14/2014,Gabriela Rojas Huerta,B016B7INC2,3
6/15/2014,Verónica Quispe Rodríguez,B018IZ0SWI,3
6/16/2014,Julio Vargas López,B01DZJFWNC,1
6/16/2014,Valentina Torres Vega,B00NQGP42Y,4
6/16/2014,Mariana Ruiz Cruz,B01EYT1URO,1
6/17/2014,Luis Torres Medina,B01LQV1YHO,4
6/17/2014,Andrés Ramos Silva,B016381QZA,2
6/17/2014,Ana Paula Sánchez Vargas,B00F3J4B5S,3
6/17/2014,Alejandro Ortega Salinas,B018IZ0SWI,4
6/17/2014,Sofía Castro Valdez,B018IZ0SWI,1
6/18/2014,Lucía Pérez Guerra,B01KBH547A,2
6/18/2014,Sebastián Salazar Peña,B01KBH547A,1
6/18/2014,Carolina Espinoza Ramírez,B015YCRYZM,1
6/20/2014,Manuel Rojas Cárdenas,B00K15Q2B0,2
6/21/2014,Gabriela Navarro Gómez,B01EYT1URO,3
6/21/2014,Andrés Soto Paredes,B016381QZA,3
6/21/2014,Víctor García Soto,B016B7INC2,2
6/22/2014,Camila Paredes Delgado,B00NQGP42Y,2
6/22/2014,Valeria Tapia Castro,B01KBH547A,2
6/22/2014,Eduardo Morales Sánchez,B00NQGP42Y,3
6/22/2014,María Fernández Vásquez,B01KBH547A,1
6/22/2014,Jorge Huamán Flores,B00J0O5J4Y,3
6/22/2014,Daniela Chávez Paredes,B01LQV1YHO,3
6/22/2014,José López Ramírez,B016381QZA,1
6/23/2014,Ana María Vargas Vega,B01EYT1URO,23
6/23/2014,Carlos Rivera Castro,B016B7INC2,1
6/23/2014,Brenda Torres Sánchez,B018IZ0SWI,3
6/23/2014,Luis González López,B01DZJFWNC,2
6/24/2014,Patricia Medina Vargas,B00F3J4B5S,3
6/24/2014,Miguel García Huamán,B01LQV1YHO,2
6/24/2014,Adriana Rodríguez Silva,B01EYT1URO,12
6/25/2014,Juan Pérez Torres,B016B7INC2,4
6/25/2014,Sofía Castro Salinas,B01KBH547A,2
6/25/2014,Diego Morales López,B01EYT1URO,3
6/25/2014,Mariana Rojas Medina,B00NQGP42Y,2
6/25/2014,Alejandro Soto Vásquez,B01KBH547A,3
6/25/2014,Valentina Vega Ruiz,B00F3J4B5S,2
6/26/2014,Andrés Gómez Paredes,B01KBH547A,2
6/26/2014,Gabriela Huamán Castro,B018IZ0SWI,22
6/27/2014,Eduardo Torres López,B016B7INC2,2
6/27/2014,Carla Medina Vargas,B00K15Q2B0,17
6/28/2014,Ricardo García Huerta,B01EYT1URO,19
6/28/2014,Laura Chávez Castro,B01LQV1YHO,3
6/28/2014,Carlos González Ruiz,B00F3J4B5S,17
6/28/2014,Silvia Castro López,B00K15Q2B0,3
6/28/2014,Juan Carlos Rodríguez Medina,B016381QZA,2
6/28/2014,Luisa Fernández Vargas,B00K15Q2B0,3
6/29/2014,José Morales Huamán,B00J0O5J4Y,3
6/30/2014,Ana Paula Rojas Torres,B016381QZA,2
6/30/2014,Miguel Ángel Vega López,B01KBH547A,14
6/30/2014,Carla García Castro,B00K15Q2B0,1
6/30/2014,Eduardo Castro Ruiz,B01EYT1URO,1
6/30/2014,Gabriela Ramírez Vargas,B00K15Q2B0,1
7/1/2014,Ricardo Gómez Medina,B01KBH547A,1
7/1/2014,Laura Flores Salazar,B016381QZA,1
7/1/2014,Juan Carlos Rodríguez Delgado,B01LQV1YHO,2
7/1/2014,Luisa García Vásquez,B00NQGP42Y,2
7/1/2014,Ana María Castro Salinas,B00NQGP42Y,2
7/2/2014,Ana María Castro Chávez,B00NQGP42Y,1
7/2/2014,Laura Flores Guzmán,B00F3J4B5S,3
7/2/2014,Carlos González Medina,B01EYT1URO,1
7/2/2014,Miguel Ángel Vega Torres,B00F3J4B5S,1
7/2/2014,Rafaela Cáceres Castro,B018IZ0SWI,13
7/2/2014,Carla Fernández Mendoza,B01KBH547A,2
7/2/2014,Adrián Vega Ruiz,B00NQGP42Y,2
7/3/2014,Diego Morales Castro,B016381QZA,3
7/3/2014,Ricardo Gómez Vargas,B01KBH547A,2
7/3/2014,Silvia Ramírez Rivera,B018IZ0SWI,3
7/3/2014,Eduardo Cáceres Salazar,B00NQGP42Y,3
7/4/2014,Juan Carlos Rodríguez Huamán,B01DZJFWNC,2
7/4/2014,Gabriela Rojas Huerta,B01KBH547A,2
7/4/2014,Verónica Quispe Rodríguez,B01KBH547A,1
7/4/2014,Julio Vargas López,B00NQGP42Y,1
7/5/2014,Valentina Torres Vega,B01KBH547A,3
7/5/2014,Mariana Ruiz Cruz,B018IZ0SWI,2
7/5/2014,Luis Torres Medina,B01DZJFWNC,2
7/5/2014,Andrés Ramos Silva,B01DZJFWNC,1
7/6/2014,Ana Paula Sánchez Vargas,B00NQGP42Y,2
7/6/2014,Alejandro Ortega Salinas,B01LQV1YHO,1
7/7/2014,Sofía Castro Valdez,B01KBH547A,2
7/7/2014,Lucía Pérez Guerra,B018IZ0SWI,2
7/7/2014,Sebastián Salazar Peña,B018IZ0SWI,3
7/8/2014,Carolina Espinoza Ramírez,B00F3J4B5S,1
7/8/2014,Manuel Rojas Cárdenas,B01DZJFWNC,1
7/8/2014,Gabriela Navarro Gómez,B01EYT1URO,6
7/9/2014,Andrés Soto Paredes,B00K15Q2B0,1
7/9/2014,Víctor García Soto,B018IZ0SWI,2
7/9/2014,Camila Paredes Delgado,B01EYT1URO,3
7/10/2014,Valeria Tapia Castro,B01EYT1URO,22
7/10/2014,Eduardo Morales Sánchez,B00NQGP42Y,25
7/11/2014,María Fernández Vásquez,B00K15Q2B0,2
7/11/2014,Jorge Huamán Flores,B00J0O5J4Y,3
7/11/2014,Daniela Chávez Paredes,B01LQV1YHO,3
7/12/2014,José López Ramírez,B01KBH547A,2
7/12/2014,Ana María Vargas Vega,B00F3J4B5S,3
7/12/2014,Carlos Rivera Castro,B01EYT1URO,3
7/12/2014,Brenda Torres Sánchez,B01DZJFWNC,3
7/13/2014,Luis González López,B00K15Q2B0,1
7/13/2014,Patricia Medina Vargas,B01LQV1YHO,2
